demand_node_index,truck_node_index,distance,scaled_demand
demand1,truck2,244.15930756330997,10
demand1,truck3,347.96943380882016,0
demand1,truck4,384.3528251401929,0
demand1,truck5,447.068908022988,0
demand1,truck6,120.80084632552513,31
demand1,truck7,81.4752662509253,35
demand1,truck8,132.82216129798942,29
demand1,truck9,204.59707251109222,17
demand1,truck10,305.39953114618174,0
demand1,truck11,330.23859565199115,0
demand1,truck12,228.49186406283425,13
demand1,truck13,154.53235978323963,25
demand1,truck14,203.75655924937624,17
demand1,truck15,280.7948156208944,3
demand1,truck16,360.87473048142067,0
demand1,truck17,379.7621726562722,0
demand1,truck18,417.6224444090662,0
demand1,truck19,484.26630439165467,0
demand1,truck20,507.48495850057583,0
demand1,truck21,408.895313086793,0
demand1,truck22,342.7746616265848,0
demand1,truck23,264.18892053272003,6
demand1,truck25,426.0814305308613,0
demand1,truck26,336.64077401259584,0
demand1,truck27,372.9060869093264,0
demand1,truck28,431.56466844072503,0
demand1,truck29,508.2321700599231,0
demand1,truck30,515.7551617917267,0
demand1,truck31,600.2312769066864,0
demand1,truck32,717.3111946481646,0
demand1,truck33,623.297279184686,0
demand1,truck34,559.5130851232464,0
demand1,truck35,550.3347035335274,0
demand1,truck36,573.3480622260469,0
demand1,truck37,497.25071844430374,0
demand1,truck38,401.4452291116927,0
demand1,truck39,522.7875649964453,0
demand1,truck40,481.53823165030445,0
demand1,truck41,580.3330763731364,0
demand1,truck42,658.2131862628978,0
demand1,truck43,683.8011411434152,0
demand1,truck45,672.8045327076487,0
demand1,truck46,702.9945189587601,0
demand1,truck48,797.513185818395,0
demand1,truck49,770.5064007488944,0
demand1,truck50,577.0228075445864,0
demand1,truck51,535.7246780471439,0
demand1,truck52,362.98065517125997,0
demand1,truck53,333.7621682785534,0
demand1,truck54,435.73884356458944,0
demand1,truck44,468.8938536436937,0
demand1,truck47,482.8546274332761,0
demand1,truck55,672.2768633963449,0
demand1,truck56,574.2315764835361,0
demand2,truck0,270.4290166979076,7
demand2,truck1,231.10864039106482,16
demand2,truck2,110.3793414895847,43
demand2,truck3,214.1894677350949,19
demand2,truck4,250.57285906646774,11
demand2,truck5,354.4355851990245,0
demand2,truck6,201.15757059203833,22
demand2,truck7,161.8319905174385,31
demand2,truck8,113.77854156039554,42
demand2,truck9,111.96374968712873,42
demand2,truck10,212.76620832221823,20
demand2,truck11,176.4806383321785,28
demand2,truck12,74.73390674302166,45
demand2,truck13,234.88908404975282,15
demand2,truck14,186.66370020319573,26
demand2,truck15,190.35975427783865,25
demand2,truck16,270.43966913836493,7
demand2,truck17,289.32711131321645,2
demand2,truck18,326.28375500150185,0
demand2,truck19,392.9276149840903,0
demand2,truck20,414.8516356766123,0
demand2,truck21,316.2619902628295,0
demand2,truck22,250.14133880262133,11
demand2,truck23,247.09606148653955,12
demand2,truck25,408.98857148468085,0
demand2,truck26,319.54791496641536,0
demand2,truck27,355.8132278631459,0
demand2,truck28,414.47180939454455,0
demand2,truck29,417.79710871686734,0
demand2,truck30,425.3201004486709,0
demand2,truck31,509.7962155636307,0
demand2,truck32,626.876133305109,0
demand2,truck33,532.8622178416304,0
demand2,truck34,469.07802378019073,0
demand2,truck35,459.8996421904717,0
demand2,truck36,482.9837096927662,0
demand2,truck37,480.15785939812326,0
demand2,truck38,384.3523700655122,0
demand2,truck39,505.6947059502648,0
demand2,truck40,464.445372604124,0
demand2,truck41,563.2402173269559,0
demand2,truck42,567.8488337296171,0
demand2,truck43,593.4367886101345,0
demand2,truck45,582.369471364593,0
demand2,truck46,612.5594576157043,0
demand2,truck48,707.0781244753392,0
demand2,truck49,680.0713394058387,0
demand2,truck50,559.9299484984059,0
demand2,truck51,518.6318190009634,0
demand2,truck52,272.54559382820423,6
demand2,truck53,243.3271069354977,13
demand2,truck54,345.3037822215337,0
demand2,truck44,378.458792300638,0
demand2,truck47,392.41956609022037,0
demand2,truck55,581.8418020532891,0
demand2,truck56,482.8928870759717,0
demand3,truck0,378.61777073629816,0
demand3,truck1,336.9887079096493,0
demand3,truck2,212.34339547405364,33
demand3,truck3,111.60218227559199,71
demand3,truck4,147.98557360696483,57
demand3,truck5,274.23656759683485,10
demand3,truck6,384.1238515855753,0
demand3,truck7,344.79827151097555,0
demand3,truck8,296.7448225539326,1
demand3,truck9,232.75638164997878,25
demand3,truck10,132.56719072002858,63
demand3,truck11,95.98767009077112,75
demand3,truck12,195.5265387058717,39
demand3,truck13,417.85536504328985,0
demand3,truck14,369.6299811967328,0
demand3,truck15,311.15238624068866,0
demand3,truck16,271.27816942200246,11
demand3,truck17,284.0157486422211,6
demand3,truck18,246.08473739931225,20
demand3,truck19,312.7285973819007,0
demand3,truck20,334.6526180744227,0
demand3,truck21,236.06297266063984,24
demand3,truck22,169.94232120043168,49
demand3,truck23,430.06234248007655,0
demand3,truck25,591.954852478218,0
demand3,truck26,498.30285708649757,0
demand3,truck27,473.03719447063975,0
demand3,truck28,493.6024460348829,0
demand3,truck29,413.35814280876514,0
demand3,truck30,420.8811345405687,0
demand3,truck31,443.60165909046054,0
demand3,truck32,561.4429915401566,0
demand3,truck33,487.169331632958,0
demand3,truck34,464.63905787208853,0
demand3,truck35,455.4606762823695,0
demand3,truck36,478.544743784664,0
demand3,truck37,559.2884960384617,0
demand3,truck38,563.1073121855944,0
demand3,truck39,684.4496480703472,0
demand3,truck40,643.2003147242061,0
demand3,truck41,642.3708539672944,0
demand3,truck42,563.4098678215149,0
demand3,truck43,588.9978227020323,0
demand3,truck45,577.9305054564908,0
demand3,truck46,608.1204917076021,0
demand3,truck48,689.7800890278979,0
demand3,truck49,662.7733039583974,0
demand3,truck50,738.6848906184882,0
demand3,truck51,697.3867611210457,0
demand3,truck52,356.82166586756915,0
demand3,truck53,364.1197388983477,0
demand3,truck54,340.8648163134315,0
demand3,truck44,374.0198263925358,0
demand3,truck47,387.98060018211817,0
demand3,truck55,577.4028361451869,0
demand3,truck56,402.6938694737822,0
demand4,truck0,327.9512525278979,0
demand4,truck1,286.32218970124904,1
demand4,truck2,161.6768772656534,10
demand4,truck3,60.93566406719175,15
demand4,truck4,58.69758185286871,15
demand4,truck5,210.42971319431584,7
demand4,truck6,391.50960828233224,0
demand4,truck7,352.18402820773247,0
demand4,truck8,304.1305792506895,0
demand4,truck9,240.1421383467357,4
demand4,truck10,149.31968435713762,11
demand4,truck11,112.74016372788016,14
demand4,truck12,202.91229540262862,7
demand4,truck13,425.24112174004676,0
demand4,truck14,377.0157378934897,0
demand4,truck15,318.53814293744557,0
demand4,truck16,257.0396329231545,3
demand4,truck17,269.7772121433731,2
demand4,truck18,231.84620090046423,5
demand4,truck19,298.4900608830527,0
demand4,truck20,320.4140815755747,0
demand4,truck21,221.82443616179185,6
demand4,truck22,155.7037847015837,11
demand4,truck23,437.4480991768335,0
demand4,truck25,599.3406091749749,0
demand4,truck26,484.06432058764966,0
demand4,truck27,458.79865797179184,0
demand4,truck28,479.3639095360349,0
demand4,truck29,399.1196063099171,0
demand4,truck30,406.6425980417207,0
demand4,truck31,429.3631225916125,0
demand4,truck32,547.2044550413085,0
demand4,truck33,472.93079513411,0
demand4,truck34,450.4005213732405,0
demand4,truck35,441.22213978352147,0
demand4,truck36,464.30620728581596,0
demand4,truck37,545.0499595396136,0
demand4,truck38,548.8687756867465,0
demand4,truck39,670.2111115714993,0
demand4,truck40,628.9617782253582,0
demand4,truck41,628.1323174684462,0
demand4,truck42,549.1713313226668,0
demand4,truck43,574.7592862031842,0
demand4,truck45,563.6919689576428,0
demand4,truck46,593.8819552087541,0
demand4,truck48,675.5415525290498,0
demand4,truck49,648.5347674595492,0
demand4,truck50,724.4463541196403,0
demand4,truck51,683.1482246221977,0
demand4,truck52,342.5831293687212,0
demand4,truck53,368.6819845410621,0
demand4,truck54,326.6262798145835,0
demand4,truck44,359.78128989368776,0
demand4,truck47,373.74206368327015,0
demand4,truck55,563.1642996463389,0
demand4,truck56,388.45533297493415,0
demand5,truck0,394.62884030188667,0
demand5,truck1,352.9997774752378,0
demand5,truck2,228.3544650396421,4
demand5,truck3,127.61325184118043,9
demand5,truck4,87.6840373376797,10
demand5,truck5,239.4161686791268,3
demand5,truck6,447.90865408901277,0
demand5,truck7,408.583074014413,0
demand5,truck8,360.52962505737,0
demand5,truck9,283.7935782561626,1
demand5,truck10,183.28222264049484,6
demand5,truck11,179.41775150186882,6
demand5,truck12,269.5898831766173,2
demand5,truck13,453.66521097106886,0
demand5,truck14,405.31652933578533,0
demand5,truck15,332.6307877606969,0
demand5,truck16,247.4418116484211,3
demand5,truck17,260.1793908686397,2
demand5,truck18,222.24837962573082,4
demand5,truck19,288.8922396083193,1
demand5,truck20,310.8162603008413,0
demand5,truck21,212.22661488705845,4
demand5,truck22,146.10596342685028,8
demand5,truck23,438.3505440603864,0
demand5,truck25,592.0552915473332,0
demand5,truck26,474.46649931291626,0
demand5,truck27,449.20083669705843,0
demand5,truck28,469.7660882613015,0
demand5,truck29,389.5217850351837,0
demand5,truck30,397.0447767669873,0
demand5,truck31,419.7653013168791,0
demand5,truck32,537.6066337665751,0
demand5,truck33,463.3329738593766,0
demand5,truck34,440.8027000985071,0
demand5,truck35,431.62431850878806,0
demand5,truck36,454.70838601108255,0
demand5,truck37,535.4521382648802,0
demand5,truck38,539.2709544120131,0
demand5,truck39,660.6132902967659,0
demand5,truck40,619.3639569506248,0
demand5,truck41,618.5344961937128,0
demand5,truck42,539.5735100479334,0
demand5,truck43,565.1614649284508,0
demand5,truck45,554.0941476829094,0
demand5,truck46,584.2841339340207,0
demand5,truck48,665.9437312543164,0
demand5,truck49,638.9369461848158,0
demand5,truck50,714.8485328449069,0
demand5,truck51,673.5504033474643,0
demand5,truck52,332.9853080939878,0
demand5,truck53,359.0841632663287,0
demand5,truck54,317.0284585398501,0
demand5,truck44,350.18346861895435,0
demand5,truck47,364.14424240853674,0
demand5,truck55,553.5664783716055,0
demand5,truck56,378.85751170020075,0
demand6,truck0,508.2803195237647,0
demand6,truck1,466.65125669711585,0
demand6,truck2,342.00594426152014,0
demand6,truck3,241.26473106305843,13
demand6,truck4,201.3355165595577,22
demand6,truck5,58.038363306441035,45
demand6,truck6,462.8446355734594,0
demand6,truck7,423.51905549885964,0
demand6,truck8,375.46560654181667,0
demand6,truck9,298.72955974060926,0
demand6,truck10,198.21820412494148,23
demand6,truck11,236.12703921372204,14
demand6,truck12,335.3719571896049,0
demand6,truck13,468.6011924555155,0
demand6,truck14,420.252510820232,0
demand6,truck15,347.5667692451435,0
demand6,truck16,262.37779313286774,8
demand6,truck17,274.04423361472334,6
demand6,truck18,236.11322237181446,14
demand6,truck19,171.6695526593283,29
demand6,truck20,191.5629593822642,24
demand6,truck21,92.97331396848134,45
demand6,truck22,161.04194491129692,31
demand6,truck23,453.28652554483307,0
demand6,truck25,606.9912730317799,0
demand6,truck26,489.4024807973629,0
demand6,truck27,464.1368181815051,0
demand6,truck28,483.63093100738513,0
demand6,truck29,403.38662778126735,0
demand6,truck30,388.9114351530646,0
demand6,truck31,302.54261436788806,0
demand6,truck32,420.3839468175841,0
demand6,truck33,346.1102869103855,0
demand6,truck34,401.61064717663555,0
demand6,truck35,445.4891612548717,0
demand6,truck36,468.5732287571662,0
demand6,truck37,549.3169810109639,0
demand6,truck38,554.2069358964598,0
demand6,truck39,675.5492717812124,0
demand6,truck40,634.2999384350715,0
demand6,truck41,632.0954438211091,0
demand6,truck42,552.836667357682,0
demand6,truck43,578.4246222381994,0
demand6,truck45,443.7614940531886,0
demand6,truck46,473.9514803042999,0
demand6,truck48,548.7210443053253,0
demand6,truck49,521.7142592358248,0
demand6,truck50,729.7845143293534,0
demand6,truck51,688.486384831911,0
demand6,truck52,347.9212895784344,0
demand6,truck53,374.02014475077533,0
demand6,truck54,330.8933012859337,0
demand6,truck44,364.048311365038,0
demand6,truck47,378.0090851546204,0
demand6,truck55,443.2338247418848,0
demand6,truck56,261.6348247512097,9
demand7,truck0,490.7031483365759,0
demand7,truck1,449.07408550992704,0
demand7,truck2,324.4287730743314,0
demand7,truck3,223.68755987586968,29
demand7,truck4,183.75834537236895,44
demand7,truck5,98.69658393157108,75
demand7,truck6,503.5028561985895,0
demand7,truck7,464.1772761239897,0
demand7,truck8,416.12382716694674,0
demand7,truck9,339.38778036573933,0
demand7,truck10,238.87642475007152,23
demand7,truck11,275.4920595365581,9
demand7,truck12,365.6641912113066,0
demand7,truck13,509.2594130806455,0
demand7,truck14,460.910731445362,0
demand7,truck15,388.22498987027353,0
demand7,truck16,303.03601375799775,0
demand7,truck17,314.70245423985335,0
demand7,truck18,276.7714429969445,9
demand7,truck19,212.32777328445832,33
demand7,truck20,232.22118000739422,25
demand7,truck21,133.63153459361138,62
demand7,truck22,201.70016553642697,37
demand7,truck23,493.9447461699631,0
demand7,truck25,647.6494936569098,0
demand7,truck26,530.0607014224929,0
demand7,truck27,504.79503880663503,0
demand7,truck28,524.2891516325151,0
demand7,truck29,444.04484840639736,0
demand7,truck30,429.56965577819466,0
demand7,truck31,343.20083499301813,0
demand7,truck32,461.0421674427142,0
demand7,truck33,386.7685075355156,0
demand7,truck34,442.2688678017656,0
demand7,truck35,486.1473818800017,0
demand7,truck36,509.2314493822962,0
demand7,truck37,589.975201636094,0
demand7,truck38,594.8651565215897,0
demand7,truck39,716.2074924063425,0
demand7,truck40,674.9581590602014,0
demand7,truck41,672.7536644462392,0
demand7,truck42,593.4948879828121,0
demand7,truck43,619.0828428633295,0
demand7,truck45,484.41971467831866,0
demand7,truck46,514.6097009294299,0
demand7,truck48,589.3792649304554,0
demand7,truck49,562.3724798609549,0
demand7,truck50,770.4427349544835,0
demand7,truck51,729.1446054570409,0
demand7,truck52,388.57951020356444,0
demand7,truck53,414.67836537590534,0
demand7,truck54,371.55152191106373,0
demand7,truck44,404.706531990168,0
demand7,truck47,418.6673057797504,0
demand7,truck55,483.8920453670149,0
demand7,truck56,302.29304537633976,0
demand8,truck0,361.015464862026,0
demand8,truck1,319.38640203537716,0
demand8,truck2,194.74108959978156,37
demand8,truck3,93.99987640131991,70
demand8,truck4,130.38326773269276,59
demand8,truck5,239.45701390802162,21
demand8,truck6,349.3442978967621,0
demand8,truck7,310.01871782216233,0
demand8,truck8,261.96526886511936,13
demand8,truck9,197.97682796116558,36
demand8,truck10,97.78763703121538,70
demand8,truck11,61.20811640195792,70
demand8,truck12,160.7469850170585,49
demand8,truck13,383.0758113544766,0
demand8,truck14,334.85042750791956,0
demand8,truck15,276.37283255187543,8
demand8,truck16,236.4986157331893,22
demand8,truck17,249.2361949534079,18
demand8,truck18,211.30518371049902,31
demand8,truck19,277.9490436930875,8
demand8,truck20,299.8730643856095,0
demand8,truck21,201.28341897182665,35
demand8,truck22,135.16276751161848,58
demand8,truck23,395.2827887912634,0
demand8,truck25,557.1752987894048,0
demand8,truck26,463.5233033976844,0
demand8,truck27,438.2576407818266,0
demand8,truck28,458.8228923460697,0
demand8,truck29,378.5785891199519,0
demand8,truck30,386.1015808517555,0
demand8,truck31,408.82210540164726,0
demand8,truck32,526.6634378513432,0
demand8,truck33,452.3897779441447,0
demand8,truck34,429.8595041832753,0
demand8,truck35,420.68112259355627,0
demand8,truck36,443.76519009585076,0
demand8,truck37,524.5089423496485,0
demand8,truck38,528.3277584967813,0
demand8,truck39,649.670094381534,0
demand8,truck40,608.420761035393,0
demand8,truck41,607.5913002784811,0
demand8,truck42,528.6303141327016,0
demand8,truck43,554.218269013219,0
demand8,truck45,543.1509517676776,0
demand8,truck46,573.340938018789,0
demand8,truck48,655.0005353390845,0
demand8,truck49,627.993750269584,0
demand8,truck50,703.9053369296751,0
demand8,truck51,662.6072074322325,0
demand8,truck52,322.042112178756,0
demand8,truck53,329.34018520953447,0
demand8,truck54,306.0852626246183,0
demand8,truck44,339.24027270372255,0
demand8,truck47,353.20104649330494,0
demand8,truck55,542.6232824563738,0
demand8,truck56,367.9143157849689,0
demand9,truck0,564.66810856683,0
demand9,truck1,543.0823919051633,0
demand9,truck2,422.5987118852445,0
demand9,truck3,334.7839255060671,0
demand9,truck4,302.4851544123052,0
demand9,truck5,184.75884282333888,26
demand9,truck6,495.39666246096067,0
demand9,truck7,473.805742031537,0
demand9,truck8,427.04692649089316,0
demand9,truck9,350.31087968968575,0
demand9,truck10,249.79952407401797,11
demand9,truck11,287.70835916279856,3
demand9,truck12,386.9532771386814,0
demand9,truck13,395.0220100905935,0
demand9,truck14,346.67332845530996,0
demand9,truck15,273.9875868802215,6
demand9,truck16,188.7986107679457,25
demand9,truck17,172.89106888282524,29
demand9,truck18,134.96005763991636,37
demand9,truck19,70.51638792743019,45
demand9,truck20,68.22694272294966,45
demand9,truck21,146.5852478871439,35
demand9,truck22,212.6232648603734,20
demand9,truck23,379.70734317991105,0
demand9,truck25,533.4120906668578,0
demand9,truck26,415.8232984324408,0
demand9,truck27,390.557635816583,0
demand9,truck28,382.47776627548706,0
demand9,truck29,302.2334630493693,0
demand9,truck30,287.75827042116646,3
demand9,truck31,201.38944963598993,22
demand9,truck32,319.230782085686,0
demand9,truck33,244.95712217848742,12
demand9,truck34,300.4574824447375,0
demand9,truck35,344.33599652297363,0
demand9,truck36,367.4200640252681,0
demand9,truck37,448.16381627906577,0
demand9,truck38,480.6277535315377,0
demand9,truck39,601.9700894162903,0
demand9,truck40,560.7207560701494,0
demand9,truck41,530.9422790892111,0
demand9,truck42,451.683502625784,0
demand9,truck43,477.2714575063013,0
demand9,truck45,342.6083293212905,0
demand9,truck46,372.7983155724018,0
demand9,truck48,447.56787957342726,0
demand9,truck49,420.5610945039267,0
demand9,truck50,656.2053319644314,0
demand9,truck51,614.9072024669889,0
demand9,truck52,274.3421072135124,6
demand9,truck53,300.4409623858533,0
demand9,truck54,229.74013655403567,16
demand9,truck44,262.8951466331399,8
demand9,truck47,276.8559204227223,5
demand9,truck55,342.08066000998673,0
demand9,truck56,160.48166001931162,31
demand10,truck0,531.564469791964,0
demand10,truck1,492.24409348512114,0
demand10,truck2,370.46578004880325,0
demand10,truck3,282.65099366962585,2
demand10,truck4,250.35222257586392,5
demand10,truck5,130.59529701731154,17
demand10,truck6,462.29302368609467,0
demand10,truck7,422.9674436114949,0
demand10,truck8,374.9139946544519,0
demand10,truck9,298.1779478532445,0
demand10,truck10,197.6665922375767,10
demand10,truck11,235.5754273263573,6
demand10,truck12,334.8203453022402,0
demand10,truck13,448.5473035444695,0
demand10,truck14,400.198621909186,0
demand10,truck15,327.51288033409753,0
demand10,truck16,242.32390422182175,6
demand10,truck17,226.4163623367013,7
demand10,truck18,188.48535109379242,11
demand10,truck19,124.04168138130625,18
demand10,truck20,162.7728865185513,14
demand10,truck21,92.42170208111656,20
demand10,truck22,160.49033302393215,14
demand10,truck23,433.2326366337871,0
demand10,truck25,586.9373841207339,0
demand10,truck26,469.3485918863169,0
demand10,truck27,444.0829292704591,0
demand10,truck28,436.0030597293631,0
demand10,truck29,355.7587565032453,0
demand10,truck30,341.28356387504255,0
demand10,truck31,254.914743089866,5
demand10,truck32,372.75607553956206,0
demand10,truck33,298.4824156323635,0
demand10,truck34,353.9827758986135,0
demand10,truck35,397.86128997684966,0
demand10,truck36,420.94535747914415,0
demand10,truck37,501.6891097329418,0
demand10,truck38,534.1530469854138,0
demand10,truck39,655.4953828701664,0
demand10,truck40,614.2460495240255,0
demand10,truck41,584.467572543087,0
demand10,truck42,505.20879607966003,0
demand10,truck43,530.7967509601774,0
demand10,truck45,396.13362277516654,0
demand10,truck46,426.32360902627784,0
demand10,truck48,501.09317302730335,0
demand10,truck49,474.0863879578028,0
demand10,truck50,709.7306254183075,0
demand10,truck51,668.432495920865,0
demand10,truck52,327.86740066738844,0
demand10,truck53,353.96625583972934,0
demand10,truck54,283.2654300079117,2
demand10,truck44,316.42044008701595,0
demand10,truck47,330.38121387659834,0
demand10,truck55,395.60595346386276,0
demand10,truck56,214.00695347318768,9
demand11,truck0,387.40019673666893,0
demand11,truck1,365.8144800750022,0
demand11,truck2,246.234428119592,8
demand11,truck3,291.6450169756394,1
demand11,truck4,259.3462458818775,6
demand11,truck5,273.7786027263489,4
demand11,truck6,318.12875063079963,0
demand11,truck7,296.537830201376,1
demand11,truck8,250.43514193574634,7
demand11,truck9,173.94659592403326,19
demand11,truck10,206.6606155435903,14
demand11,truck11,244.56945063237086,8
demand11,truck12,210.58899337302893,13
demand11,truck13,217.75409826043241,12
demand11,truck14,169.4054166251489,20
demand11,truck15,96.71967505006045,30
demand11,truck16,63.718556287182246,30
demand11,truck17,82.60599846203378,30
demand11,truck18,120.46627021482777,27
demand11,truck19,187.11013019741625,17
demand11,truck20,225.8413353346613,11
demand11,truck21,235.6050077901539,10
demand11,truck22,169.48435632994574,20
demand11,truck23,228.95340850177726,11
demand11,truck25,390.8459184999185,0
demand11,truck26,290.7432439516774,1
demand11,truck27,265.47758133581965,5
demand11,truck28,292.1926958546955,1
demand11,truck29,211.94839262857775,13
demand11,truck30,219.47138436038134,12
demand11,truck31,303.9474994753411,0
demand11,truck32,421.02741721681934,0
demand11,truck33,327.01350175334073,0
demand11,truck34,263.2293076919011,6
demand11,truck35,254.05092610218213,7
demand11,truck36,277.13499360447656,3
demand11,truck37,357.8787458582742,0
demand11,truck38,355.54769905077427,0
demand11,truck39,476.89003493552684,0
demand11,truck40,435.6407015893861,0
demand11,truck41,440.9611037871069,0
demand11,truck42,362.0001176413275,0
demand11,truck43,387.5880725218448,0
demand11,truck45,376.52075527630336,0
demand11,truck46,406.71074152741465,0
demand11,truck48,501.22940838704966,0
demand11,truck49,474.2226233175491,0
demand11,truck50,531.125277483668,0
demand11,truck51,489.8271479862256,0
demand11,truck52,149.26205273274894,23
demand11,truck53,149.68702770771952,23
demand11,truck54,139.45506613324417,24
demand11,truck44,172.61007621234842,19
demand11,truck47,186.57085000193078,17
demand11,truck55,375.9930859649996,0
demand11,truck56,277.07540228929764,3
demand12,truck0,346.7009090858781,0
demand12,truck1,307.3805327790353,0
demand12,truck2,185.60221934271732,34
demand12,truck3,289.41234558822754,3
demand12,truck4,325.7957369196003,0
demand12,truck5,355.7862226590544,0
demand12,truck6,277.4294629800088,7
demand12,truck7,238.103882905409,19
demand12,truck8,190.05043394836605,33
demand12,truck9,113.3143871471586,56
demand12,truck10,214.1168457822481,26
demand12,truck11,251.70351618531112,14
demand12,truck12,149.95678459615428,45
demand12,truck13,216.52407362733103,25
demand12,truck14,168.1753919920475,40
demand12,truck15,95.48965041695907,60
demand12,truck16,175.56956527748537,37
demand12,truck17,194.45700745233688,32
demand12,truck18,232.3172792051309,20
demand12,truck19,298.96113918771937,0
demand12,truck20,337.6923443249643,0
demand12,truck21,317.6126277228594,0
demand12,truck22,251.4919762626512,15
demand12,truck23,227.72338386867588,22
demand12,truck25,389.61589386681715,0
demand12,truck26,300.17523734855166,0
demand12,truck27,293.8910185703953,2
demand12,truck28,352.54960010179394,0
demand12,truck29,322.92700485598783,0
demand12,truck30,330.4499965877914,0
demand12,truck31,414.9261117027512,0
demand12,truck32,532.0060294442294,0
demand12,truck33,437.99211398075084,0
demand12,truck34,374.2079199193112,0
demand12,truck35,365.0295383295922,0
demand12,truck36,388.1136058318867,0
demand12,truck37,418.23565010537266,0
demand12,truck38,364.9796924476485,0
demand12,truck39,486.3220283324011,0
demand12,truck40,445.0726949862603,0
demand12,truck41,501.3180080342053,0
demand12,truck42,472.9787298687376,0
demand12,truck43,498.56668474925493,0
demand12,truck45,487.4993675037135,0
demand12,truck46,517.6893537548248,0
demand12,truck48,612.2080206144598,0
demand12,truck49,585.2012355449592,0
demand12,truck50,540.5572708805422,0
demand12,truck51,499.2591413830998,0
demand12,truck52,177.67548996732467,37
demand12,truck53,148.45700307461814,45
demand12,truck54,250.43367836065423,15
demand12,truck44,283.58868843975847,5
demand12,truck47,297.54946222934086,1
demand12,truck55,486.9716981924097,0
demand12,truck56,388.9264112796008,0
demand13,truck0,461.7683055719686,0
demand13,truck1,440.1825889103019,0
demand13,truck2,320.60253695489166,0
demand13,truck3,272.0978074726736,2
demand13,truck4,239.7990363789117,5
demand13,truck5,254.23139322338307,3
demand13,truck6,392.4968594660993,0
demand13,truck7,370.90593903667565,0
demand13,truck8,324.803250771046,0
demand13,truck9,248.31470475933293,4
demand13,truck10,187.11340604062448,8
demand13,truck11,225.02224112940505,6
demand13,truck12,284.9571022083286,1
demand13,truck13,292.1222070957321,1
demand13,truck14,243.77352546044855,4
demand13,truck15,171.08778388536015,10
demand13,truck16,85.89880777308434,15
demand13,truck17,104.78624994793587,15
demand13,truck18,142.64652170072986,12
demand13,truck19,209.29038168331834,7
demand13,truck20,248.02158682056339,4
demand13,truck21,216.0577982871881,6
demand13,truck22,149.93714682697993,11
demand13,truck23,276.80754018504973,2
demand13,truck25,430.5122876719966,0
demand13,truck26,312.92349543757956,0
demand13,truck27,287.65783282172174,1
demand13,truck28,314.3729473405976,0
demand13,truck29,234.12864411447984,5
demand13,truck30,241.65163584628343,4
demand13,truck31,326.1277509612432,0
demand13,truck32,443.20766870272143,0
demand13,truck33,349.1937532392428,0
demand13,truck34,285.4095591778032,1
demand13,truck35,276.23117758808417,2
demand13,truck36,299.31524509037865,0
demand13,truck37,380.0589973441763,0
demand13,truck38,377.7279505366764,0
demand13,truck39,499.070286421429,0
demand13,truck40,457.8209530752882,0
demand13,truck41,463.14135527300897,0
demand13,truck42,384.1803691272296,0
demand13,truck43,409.7683240077469,0
demand13,truck45,398.70100676220545,0
demand13,truck46,428.89099301331674,0
demand13,truck48,523.4096598729518,0
demand13,truck49,496.4028748034512,0
demand13,truck50,553.3055289695701,0
demand13,truck51,512.0073994721276,0
